Symbol,Company Name,Sector,Industry,Market Cap,Net Profit (Cr),ROCE (%),ROE (%),Debt to Equity,Latest Quarter Profit (Cr),Last 3Q Profits (Cr),Public Holding (%),Is Bank/Finance,Is PSU,Passes Criteria,Screening Date
MOLDTKPAC,Mold-Tek Packaging Limited,Consumer Cyclical,Packaging & Containers,19221266432,60.55,6.85,10.49,0.3401,22.4,"16.27, 13.64, 14.11",63.53,False,False,False,2026-01-16
INFOBEAN,InfoBeans Technologies Limited,Technology,Software - Application,19161610240,37.97,9.81,18.62,0.0412,23.32,"10.5, 7.06, 12.66",20.16,False,False,False,2026-01-16
FINOPB,Fino Payments Bank Limited,Financial Services,Banks - Regional,19137812480,92.53,2.04,10.86,0.0,17.76,"24.0, 23.11, 21.15",21.74,True,False,False,2026-01-16
WHEELS,Wheels India Limited,Consumer Cyclical,Auto Parts,19068743680,110.9,5.39,13.63,0.7551,30.99,"29.88, 38.24, 25.04",40.87,False,False,False,2026-01-16
MBEL,MBEL,Industrials,Engineering & Construction,19067502592,77.05,0.0,0.0,0.1913,22.2,"28.52, 17.73, 23.86",26.12,False,False,False,2026-01-16
BAJEL,Bajel Projects Limited,Utilities,Utilities - Regulated Electric,19024177152,15.46,2.02,1.99,0.1598,3.6,"2.96, 4.82, 1.46",33.0,False,False,False,2026-01-16
MSPL,MSP Steel & Power Limited,Basic Materials,Steel,18999025664,28.35,3.16,-11.06,0.3082,74.76,"17.84, 33.83, 8.22",37.56,False,False,False,2026-01-16
INSECTICID,Insecticides (India) Limited,Basic Materials,Agricultural Inputs,18938324992,142.02,6.64,12.79,0.2048,59.11,"58.11, 13.89, 17.36",27.7,False,False,False,2026-01-16
IPL,India Pesticides Limited,Basic Materials,Agricultural Inputs,18832185344,82.18,6.85,11.35,0.0498,31.6,"34.91, 20.17, 16.07",22.02,False,False,False,2026-01-16
DOLLAR,Dollar Industries Limited,Consumer Cyclical,Apparel Manufacturing,18821244928,91.04,6.78,12.43,0.3749,35.17,"21.32, 29.25, 19.97",38.54,False,False,False,2026-01-16
DELTACORP,Delta Corp Limited,Consumer Cyclical,Resorts & Casinos,18763339776,248.99,2.77,12.36,0.014,29.46,"164.6, 35.73, 26.98",65.4,False,False,False,2026-01-16
RANEHOLDIN,Rane Holdings Limited,Consumer Cyclical,Auto Parts,18688225280,207.22,3.44,7.76,0.7685,23.49,"50.78, 13.18, 3.24",45.24,False,False,False,2026-01-16
MUKANDLTD,Mukand Limited,Basic Materials,Steel,18629171200,75.89,3.53,6.87,1.8915,9.88,"29.03, 10.9, 14.88",21.13,False,False,False,2026-01-16
BUILDPRO,Shankara Buildpro Limited,Consumer Cyclical,Home Improvement Retail,18574983168,0.0,0.0,0.0,0.0,0.0,N/A,0.0,False,False,False,2026-01-16
NITINSPIN,Nitin Spinners Limited,Consumer Cyclical,Textile Manufacturing,18389561344,175.43,7.23,12.9,0.6686,34.79,"40.99, 46.37, 44.78",43.2,False,False,False,2026-01-16
RAMCOSYS,Ramco Systems Limited,Technology,Software - Application,18350548992,34.25,4.12,2.7,0.1486,12.59,"0.94, 5.31, 10.17",36.73,False,False,False,2026-01-16
KALAMANDIR,Sai Silks (Kalamandir) Limited,Consumer Cyclical,Apparel Retail,18294972416,85.39,7.61,11.47,0.2532,30.06,"13.51, 46.02, 23.77",39.03,False,False,False,2026-01-16
DOLPHIN,Dolphin Offshore Enterprises (India) Limited,Energy,Oil & Gas Equipment & Services,18272092160,46.48,8.26,19.45,0.641,15.61,"11.33, 10.45, 15.56",15.22,False,False,False,2026-01-16
APCOTEXIND,Apcotex Industries Limited,Basic Materials,Specialty Chemicals,18247665664,54.06,6.55,12.95,0.2328,25.3,"19.16, 16.76, 11.56",51.97,False,False,False,2026-01-16
PANAMAPET,Panama Petrochem Limited,Energy,Oil & Gas Refining & Marketing,18240845824,187.03,9.82,14.99,0.0233,52.99,"42.62, 44.27, 48.5",23.94,False,False,False,2026-01-16
SPECTRUM,SPECTRUM,Industrials,Electrical Equipment & Parts,18224912384,25.61,8.65,15.08,0.7609,7.75,"5.69, 7.16, 2.16",17.67,False,False,False,2026-01-16
DIVGIITTS,Divgi TorqTransfer Systems Limited,Consumer Cyclical,Auto Parts,18219780096,24.39,1.95,5.07,0.0026,10.75,"8.93, 5.35, 5.24",27.3,False,False,False,2026-01-16
BLISSGVS,Bliss GVS Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,18217570304,84.3,4.26,10.41,0.0449,27.25,"43.04, 15.54, 23.8",39.65,False,False,False,2026-01-16
ADOR,Ador Welding Limited,Industrials,Specialty Industrial Machinery,18100668416,60.05,6.44,11.3,0.004,3.95,"18.09, 15.41, 6.7",35.66,False,False,False,2026-01-16
MOBIKWIK,MOBIKWIK,Technology,Software - Infrastructure,18071779328,121.53,0.4,-53.42,0.6522,28.62,"41.92, 56.04, 55.28",61.29,False,False,False,2026-01-16
DIGITIDE,Digitide Solutions Limited,Industrials,Specialty Business Services,17905207296,0.0,0.0,0.0,0.4642,1.78,"5.73, 21.41, 43.44",36.47,False,False,False,2026-01-16
PIXTRANS,PIX Transmissions Limited,Industrials,Specialty Industrial Machinery,17790457856,112.88,10.27,16.19,0.0466,23.54,"27.86, 22.65, 22.25",31.31,False,False,False,2026-01-16
WINDLAS,Windlas Biotech Limited,Healthcare,Drug Manufacturers - Specialty & Generic,17736046592,60.99,6.03,13.39,0.0584,17.8,"17.66, 16.28, 15.58",36.09,False,False,False,2026-01-16
AMRUTANJAN,Amrutanjan Health Care Limited,Healthcare,Drug Manufacturers - Specialty & Generic,17641873408,50.83,9.39,17.72,0.0056,13.96,"8.31, 15.18, 19.25",44.88,False,False,False,2026-01-16
HITECH,Hi-Tech Pipes Limited,Basic Materials,Steel,17572640768,72.95,5.17,7.62,0.2094,20.26,"20.92, 17.64, 19.15",52.84,False,False,False,2026-01-16
ASIANTILES,Asian Granito India Limited,Industrials,Building Products & Equipment,17548814336,27.54,1.62,3.26,0.2009,16.29,"7.47, 18.93, 0.27",61.58,False,False,False,2026-01-16
NDRAUTO,NDR Auto Components Limited,Consumer Cyclical,Auto Parts,17390624768,53.26,8.26,19.22,0.1567,14.85,"13.6, 16.39, 13.39",25.04,False,False,False,2026-01-16
ANTELOPUS,ANTELOPUS,Energy,Oil & Gas E&P,17378654208,73.98,0.0,0.0,0.0,11.81,"11.22, 15.93, 18.5",0.0,False,False,False,2026-01-16
JINDALPOLY,Jindal Poly Films Limited,Consumer Cyclical,Packaging & Containers,17371555840,109.79,0.26,-3.1,0.8448,12.79,"36.87, 179.01, 4.11",16.73,False,False,False,2026-01-16
SMCGLOBAL,SMC Global Securities Limited,Financial Services,Capital Markets,17342601216,145.69,1.89,8.09,1.6213,29.74,"3.73, 43.65",24.2,True,False,False,2026-01-16
SANSTAR,SANSTAR,Basic Materials,Chemicals,17318672384,43.8,0.59,3.01,0.034,0.63,"0.03, 5.52, 14.26",32.87,False,False,False,2026-01-16
INDNIPPON,India Nippon Electricals Limited,Consumer Cyclical,Auto Parts,17278568448,82.28,5.55,12.33,0.0021,23.2,"23.21, 27.02, 15.96",29.08,False,False,False,2026-01-16
STOVEKRAFT,Stove Kraft Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",17237327872,38.51,4.54,9.54,0.5258,21.36,"10.43, 1.45, 12.14",35.14,False,False,False,2026-01-16
NIBE,Nibe Limited,Industrials,Conglomerates,17230274560,26.73,0.0,0.0,0.3152,8.44,"1.9, 7.64, 2.07",41.47,False,False,False,2026-01-16
SEPC,SEPC Limited,Industrials,Engineering & Construction,17209202688,24.84,1.22,2.38,0.1936,8.3,"16.55, 10.02, 4.44",86.51,False,False,False,2026-01-16
GARUDA,GARUDA,Industrials,Engineering & Construction,17142941696,49.8,0.0,0.0,0.0002,28.0,"18.03, 12.87, 8.65",24.63,False,False,False,2026-01-16
STALLION,STALLION,Basic Materials,Specialty Chemicals,17094592512,32.33,13.09,19.83,0.0037,0.0,N/A,31.42,False,False,False,2026-01-16
LANDMARK,Landmark Cars Limited,Consumer Cyclical,Auto & Truck Dealerships,17087617024,15.93,3.37,4.05,1.6657,1.19,"6.91, 1.42, 11.36",44.88,False,False,False,2026-01-16
ORIENTTECH,ORIENTTECH,Technology,Information Technology Services,16890931200,50.44,7.43,15.15,0.0613,14.17,"10.03, 13.44, 12.66",43.8,False,False,False,2026-01-16
SOMANYCERA,Somany Ceramics Limited,Industrials,Building Products & Equipment,16862271488,60.07,3.7,5.6,0.3797,14.99,"10.37, 21.34, 9.29",31.61,False,False,False,2026-01-16
TALBROAUTO,Talbros Automotive Components Limited,Consumer Cyclical,Auto Parts,16793143296,94.43,6.58,14.99,0.1263,23.1,"22.2, 26.58, 23.82",38.11,False,False,False,2026-01-16
SANGHIIND,Sanghi Industries Limited,Basic Materials,Building Materials,16747275264,498.37,-3.0,-65.2,5.9298,116.55,"75.4, 116.91, 96.96",23.6,False,False,False,2026-01-16
TIL,TIL Limited,Industrials,Farm & Heavy Construction Machinery,16727794688,2.86,0.0,0.0,3.7913,7.73,"6.22, 9.76, 3.7",19.54,False,False,False,2026-01-16
VIDHIING,Vidhi Specialty Food Ingredients Limited,Basic Materials,Specialty Chemicals,16665097216,43.4,11.21,16.01,0.1951,10.56,"12.7, 11.9, 12.73",32.13,False,False,False,2026-01-16
COSMOFIRST,Cosmo First Limited,Consumer Cyclical,Packaging & Containers,16662874112,133.37,3.21,9.85,1.1098,46.69,"42.87, 27.1, 29.56",53.66,False,False,False,2026-01-16
BLSE,BLSE,Industrials,Specialty Business Services,16586760192,52.56,6.63,13.28,0.0136,15.43,"14.68, 13.2, 13.07",24.72,False,False,False,2026-01-16
SATIN,Satin Creditcare Network Limited,Financial Services,Credit Services,16586192896,186.13,1.12,5.21,3.6778,45.1,"21.89, 14.26, 44.69",49.45,True,False,False,2026-01-16
RICOAUTO,Rico Auto Industries Limited,Consumer Cyclical,Auto Parts,16489176064,21.4,3.35,5.89,0.9135,17.35,"16.33, 7.43, 1.86",51.31,False,False,False,2026-01-16
SULA,Sula Vineyards Limited,Consumer Defensive,Beverages - Wineries & Distilleries,16489165824,70.2,5.3,8.85,0.7071,6.02,"1.94, 13.03, 28.06",68.86,False,False,False,2026-01-16
ALLTIME,ALLTIME,Consumer Defensive,Household & Personal Products,16088711168,47.29,0.0,0.0,0.2235,4.09,"12.81, 13.42, 12.19",25.38,False,False,False,2026-01-16
SPAL,S.P. Apparels Limited,Consumer Cyclical,Apparel Manufacturing,15969838080,95.1,7.63,13.12,0.4539,34.7,"20.66, 30.39, 24.75",36.7,False,False,False,2026-01-16
SERVOTECH,Servotech Renewable Power System Limited,Industrials,Electrical Equipment & Parts,15955948544,32.74,5.26,9.77,0.5637,1.33,"5.24, 7.79, 9.16",54.61,False,False,False,2026-01-16
ASALCBR,Associated Alcohols & Breweries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,15948980224,81.42,10.1,16.56,0.1275,14.01,"23.65, 22.32, 26.09",26.77,False,False,False,2026-01-16
SPIC,Southern Petrochemical Industries Corporation Limited,Basic Materials,Agricultural Inputs,15892091904,155.62,7.1,15.18,0.3452,61.22,"66.71, 19.4, 38.5",50.95,False,False,False,2026-01-16
BETA,BETA,Healthcare,Drug Manufacturers - Specialty & Generic,15858544640,42.42,9.91,20.85,0.6595,0.0,N/A,16.63,False,False,False,2026-01-16
ARMANFIN,Arman Financial Services Limited,Financial Services,Credit Services,15656027136,52.07,-0.05,-0.12,1.3729,7.99,"14.58, 12.76, 7.26",55.92,True,False,False,2026-01-16
AWHCL,Antony Waste Handling Cell Limited,Industrials,Waste Management,15629959168,85.36,5.18,12.91,0.5479,13.65,"17.78, 40.0, 15.76",43.09,False,False,False,2026-01-16
YASHO,Yasho Industries Limited,Basic Materials,Specialty Chemicals,15573105664,6.11,3.85,3.51,1.3832,4.86,"3.64, 5.04, 0.82",26.83,False,False,False,2026-01-16
DCW,DCW Limited,Basic Materials,Chemicals,15499559936,30.28,3.65,4.77,0.3594,13.81,"11.39, 11.38, 13.42",50.73,False,False,False,2026-01-16
EXICOM,Exicom Tele-Systems Limited,Industrials,Electrical Equipment & Parts,15424051200,110.03,-7.56,-35.74,0.7831,68.81,"83.14, 62.27, 48.97",23.4,False,False,False,2026-01-16
MOL,Meghmani Organics Limited,Basic Materials,Agricultural Inputs,15406061568,10.6,2.08,2.61,0.546,11.55,"12.68, 19.82, 4.39",49.66,False,False,False,2026-01-16
NELCO,Nelco Limited,Technology,Communication Equipment,15404256256,9.53,2.63,3.36,0.5595,1.8,"4.08, 4.95, 4.1",41.6,False,False,False,2026-01-16
SUMEETINDS,Sumeet Industries Limited,Consumer Cyclical,Textile Manufacturing,15289760768,170.26,3.03,721.82,0.4826,9.86,"7.98, 67.68, 97.18",0.38,False,False,False,2026-01-16
VINDHYATEL,Vindhya Telelinks Limited,Industrials,Engineering & Construction,15281367040,202.84,2.17,6.36,0.3294,59.12,"58.62, 109.94, 39.09",43.19,False,False,False,2026-01-16
GNA,G N A Axles Limited,Consumer Cyclical,Auto Parts,15212529664,107.09,6.46,11.73,0.2425,31.19,"22.99, 25.45, 25.36",31.49,False,False,False,2026-01-16
INDOTECH,Indo Tech Transformers Limited,Industrials,Electrical Equipment & Parts,15202799616,63.88,12.97,29.8,0.0362,24.78,"19.17, 20.98, 19.27",18.86,False,False,False,2026-01-16
NAVKARCORP,Navkar Corporation Limited,Industrials,Integrated Freight & Logistics,15199427584,45.3,-0.5,-1.19,0.0914,9.36,"2.45, 18.53, 11.4",29.48,False,False,False,2026-01-16
DOLATALGO,Dolat Algotech Limited,Financial Services,Capital Markets,15111360512,215.44,8.95,12.21,0.1869,4.51,"38.81, 39.67, 37.38",24.82,True,False,False,2026-01-16
BFINVEST,BF Investment Limited,Financial Services,Asset Management,15107074048,222.29,0.42,1.09,0.0,39.95,"38.44, 3.33, 6.99",17.15,True,False,False,2026-01-16
SURYODAY,Suryoday Small Finance Bank Limited,Financial Services,Banks - Regional,15011311616,114.96,0.43,3.33,0.0,35.28,"33.79, 33.3, 45.39",59.44,True,False,False,2026-01-16
JAGRAN,Jagran Prakashan Limited,Communication Services,Publishing,14991830016,130.93,4.19,6.53,0.0956,58.63,"67.24, 15.8, 62.59",31.01,False,False,False,2026-01-16
JINDRILL,Jindal Drilling & Industries Limited,Energy,Oil & Gas Equipment & Services,14984152064,215.9,6.3,20.81,0.0654,132.52,"66.11, 71.6, 65.95",30.39,False,False,False,2026-01-16
ESAFSFB,ESAF Small Finance Bank,Financial Services,Banks - Regional,14938082304,521.39,-2.2,-28.88,0.0,115.81,"81.22, 183.19, 210.9",29.58,True,False,False,2026-01-16
DYCL,Dynamic Cables Limited,Industrials,Electrical Equipment & Parts,14934952960,64.82,11.36,20.73,0.1885,18.21,"23.56, 15.8, 13.85",30.5,False,False,False,2026-01-16
GANDHAR,Gandhar Oil Refinery (India) Limited,Energy,Oil & Gas Refining & Marketing,14859090944,80.03,4.55,7.57,0.2467,36.06,"26.23, 11.67, 19.33",32.29,False,False,False,2026-01-16
EXPLEOSOL,Expleo Solutions Limited,Technology,Information Technology Services,14828755968,103.24,8.89,15.14,0.0287,39.76,"20.42, 24.08, 19.78",28.86,False,False,False,2026-01-16
RAMASTEEL,Rama Steel Tubes Limited,Basic Materials,Steel,14806170624,22.76,1.95,4.35,0.2644,1.39,"5.32, 6.84, 5.5",55.29,False,False,False,2026-01-16
SALASAR,Salasar Techno Engineering Limited,Basic Materials,Steel,14805139456,19.1,4.15,3.13,0.4299,15.78,"8.51, 13.05, 12.06",50.35,False,False,False,2026-01-16
ONEPOINT,One Point One Solutions Limited,Industrials,Specialty Business Services,14649966592,33.16,3.98,9.13,0.125,9.85,"8.74, 8.43, 8.38",48.31,False,False,False,2026-01-16
SHANTIGOLD,SHANTIGOLD,Consumer Cyclical,Luxury Goods,14591509504,55.84,0.0,0.0,0.3402,43.82,9.25,19.72,False,False,False,2026-01-16
SPMLINFRA,SPML Infra Limited,Industrials,Engineering & Construction,14548172800,47.94,1.1,7.13,0.4372,15.04,"12.12, 12.01, 9.94",47.53,False,False,False,2026-01-16
PNBGILTS,PNB Gilts Ltd.,Financial Services,Capital Markets,14534017024,233.03,0.71,11.51,15.6047,160.07,"75.02, 10.11, 114.68",23.93,True,True,False,2026-01-16
WENDT,Wendt (India) Limited,Industrials,Tools & Accessories,14517000192,39.48,6.98,11.54,0.0012,3.78,"12.89, 8.22, 10.69",58.02,False,False,False,2026-01-16
SESHAPAPER,Seshasayee Paper and Boards Limited,Basic Materials,Paper & Paper Products,14491280384,109.17,0.86,4.1,0.0381,15.43,"27.07, 16.63, 28.47",39.29,False,False,False,2026-01-16
DAMCAPITAL,DAMCAPITAL,Financial Services,Capital Markets,14490630144,103.78,0.0,0.0,0.0128,52.15,"0.23, 8.5, 51.51",58.78,True,False,False,2026-01-16
ASTEC,Astec LifeSciences Limited,Basic Materials,Agricultural Inputs,14475282432,134.75,-4.45,-32.27,0.8861,33.04,"16.09, 40.38, 38.56",22.14,False,False,False,2026-01-16
GTLINFRA,GTL Infrastructure Limited,Technology,Communication Equipment,14474296320,875.15,2.45,0.0,0.0,193.47,"232.42, 248.89, 210.15",96.59,False,False,False,2026-01-16
DEN,DEN Networks Limited,Communication Services,Entertainment,14379259904,200.06,0.0,0.0,0.0057,54.22,"62.18, 40.31, 52.05",24.81,False,False,False,2026-01-16
LGHL,LGHL,Consumer Cyclical,Luxury Goods,14351518720,10.56,9.29,16.7,1.2905,3.76,"2.22, 4.1, 1.17",25.08,False,False,False,2026-01-16
GENESYS,Genesys International Corporation Limited,Technology,Software - Application,14336188416,56.22,7.03,9.82,0.2142,12.0,"7.12, 18.95, 20.66",49.12,False,True,False,2026-01-16
DEEDEV,DEEDEV,Industrials,Metal Fabrication,14291798016,436.33,3.9,6.07,0.6986,17.86,"131.39, 424.21, 13.33",30.03,False,False,False,2026-01-16
PRECAM,Precision Camshafts Limited,Consumer Cyclical,Auto Parts,14209882112,54.11,0.63,8.4,0.0802,13.16,"18.82, 40.44, 6.36",21.43,False,False,False,2026-01-16
JINDALPHOT,Jindal Photo Limited,Financial Services,Asset Management,14187848704,225.94,0.42,9.05,0.0586,47.44,"52.38, 29.22, 24.61",13.92,True,False,False,2026-01-16
HUHTAMAKI,Huhtamaki India Limited,Consumer Cyclical,Packaging & Containers,14168670208,64.23,0.0,0.0,0.1213,24.94,"26.15, 12.05, 11.71",28.77,False,False,False,2026-01-16
DLINKINDIA,D-Link (India) Limited,Technology,Communication Equipment,14168209408,104.26,10.9,22.74,0.0235,25.38,"24.38, 27.43, 26.5",31.74,False,False,False,2026-01-16
HITECHGEAR,The Hi-Tech Gears Limited,Consumer Cyclical,Auto Parts,14108232704,40.36,3.58,5.79,0.3623,6.01,"6.0, 9.72, 6.87",23.4,False,False,False,2026-01-16
IFBAGRO,IFB Agro Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,14068119552,22.34,4.97,8.47,0.1362,22.7,"17.18, 0.63, 11.28",18.55,False,False,False,2026-01-16
MEGASOFT,Sigma Advanced Systems Limited,Industrials,Aerospace & Defense,14058356736,29.94,26.26,64.13,0.0138,0.56,"136.23, 4.76, 5.86",52.5,False,False,False,2026-01-16
SYSTMTXC,Systematix Corporate Services Limited,Financial Services,Capital Markets,14042934272,45.76,12.26,18.79,0.0628,14.48,"10.46, 3.3, 18.58",9.28,True,False,False,2026-01-16
IFGLEXPOR,IFGL Refractories Limited,Basic Materials,Building Materials,14031775744,42.98,2.96,2.65,0.1905,12.69,"10.81, 8.43, 2.18",23.92,False,False,False,2026-01-16
TTKHLTCARE,TTK Healthcare Limited,Healthcare,Drug Manufacturers - General,13985400832,81.66,0.93,6.24,0.0247,13.0,"16.15, 16.73, 17.2",23.02,False,False,False,2026-01-16
GOCLCORP,GOCL Corporation Limited,Basic Materials,Specialty Chemicals,13981185024,157.21,-0.56,5.25,0.0595,14.03,"1222.55, 23.12, 92.4",25.03,False,False,False,2026-01-16
MANAKCOAT,Manaksia Coated Metals & Industries Limited,Industrials,Metal Fabrication,13971151872,15.39,6.83,15.44,0.3081,14.01,"5.03, 5.01, 2.36",18.05,False,False,False,2026-01-16
GODAVARIB,GODAVARIB,Basic Materials,Chemicals,13965923328,23.41,4.36,3.57,0.6793,41.59,"16.02, 71.93, 5.76",26.76,False,False,False,2026-01-16
OMAXE,Omaxe Limited,Real Estate,Real Estate - Development,13896599552,686.0,-2.52,0.0,0.0,166.61,"185.75, 148.32, 150.59",21.55,False,False,False,2026-01-16
RISHABH,Rishabh Instruments Limited,Technology,Scientific & Technical Instruments,13883081728,22.64,4.2,8.73,0.15,22.15,"19.7, 6.4, 8.46",28.46,False,False,False,2026-01-16
MCLOUD,Magellanic Cloud Limited,Technology,Information Technology Services,13834470400,102.69,11.26,20.71,0.4679,27.83,"27.75, 22.33, 29.33",21.51,False,False,False,2026-01-16
SURAKSHA,SURAKSHA,Healthcare,Diagnostics & Research,13832649728,31.82,8.82,14.62,0.513,8.99,"9.4, 7.39, 6.15",31.95,False,False,False,2026-01-16
SBC,SBC Exports Limited,Industrials,Conglomerates,13752579072,13.37,4.83,27.71,2.8152,11.37,"3.47, 0.9, 3.58",46.86,False,False,False,2026-01-16
UNITECH,Unitech Limited,Real Estate,Real Estate - Diversified,13720286208,2593.47,1.2,0.0,0.0,571.87,"591.77, 309.96, 577.14",83.57,False,False,False,2026-01-16
HARIOMPIPE,Hariom Pipe Industries Limited,Basic Materials,Steel,13679799296,61.73,7.62,10.82,0.6909,10.41,"23.6, 17.24, 11.23",20.41,False,False,False,2026-01-16
ARFIN,Arfin India Limited,Basic Materials,Aluminum,13608253440,9.15,5.12,4.51,0.9277,2.45,"1.08, 0.53, 3.03",16.63,False,False,False,2026-01-16
HMAAGRO,HMA Agro Industries Limited,Consumer Defensive,Packaged Foods,13575533568,86.78,3.76,14.91,0.7083,0.8,"13.22, 20.29, 51.94",17.52,False,False,False,2026-01-16
FINKURVE,Finkurve Financial Services Limited,Financial Services,Credit Services,13574430720,17.41,3.64,7.83,1.1617,5.92,"5.09, 3.91, 5.64",20.9,True,False,False,2026-01-16
AURUM,Aurum PropTech Limited,Real Estate,Real Estate Services,13570209792,33.37,-2.66,-9.31,0.5716,9.42,"7.21, 6.6, 9.55",40.81,False,False,False,2026-01-16
SHREDIGCEM,Shree Digvijay Cement Company Limited,Basic Materials,Building Materials,13507858432,25.19,4.36,10.49,0.3912,13.79,"18.36, 4.84, 0.39",41.61,False,False,False,2026-01-16
ARIHANTSUP,Arihant Superstructures Limited,Real Estate,Real Estate - Development,13491835904,54.68,5.17,16.22,1.9785,6.11,"9.55, 21.22, 20.93",35.24,False,False,False,2026-01-16
IVALUE,iValue Infosolutions Limited,Technology,Information Technology Services,13470784512,85.58,0.0,0.0,0.1984,29.63,19.19,36.25,False,False,False,2026-01-16
MAHASTEEL,Mahamaya Steel Industries Limited,Basic Materials,Steel,13464404992,7.6,0.0,0.0,0.4037,1.88,"1.74, 5.41, 1.09",18.15,False,False,False,2026-01-16
